z,pdf,index,obs,chain,sample,y
-2.7698972582860835,0.007647754114369093,26266,79,2,87,-2.3666666666666667
-2.7399753890148886,0.008477816639322509,26267,80,2,87,-2.333333333333333
-2.7094030543266854,0.009424095132880011,26268,81,2,87,-2.3
-2.6781089086002132,0.010505072084923505,26269,82,2,87,-2.2666666666666666
-2.6460214854748547,0.01174250347776932,26270,83,2,87,-2.233333333333333
-2.6130564933618285,0.013162167032201142,26271,84,2,87,-2.2
-2.5791538112076418,0.014793185402979792,26272,85,2,87,-2.1666666666666665
-2.5442420933910306,0.0166702593499073,26273,86,2,87,-2.133333333333333
-2.5082540778443656,0.01882207375235668,26274,87,2,87,-2.0999999999999996
-2.4711743858027604,0.021240016911633755,26275,88,2,87,-2.066666666666667
-2.4330646770369913,0.023946507862528457,26276,89,2,87,-2.033333333333333
-2.3939733579912192,0.026970462062595308,26277,90,2,87,-1.9999999999999998
-2.353951751707537,0.030341548002020435,26278,91,2,87,-1.9666666666666668
-2.313031437724378,0.0340927477926238,26279,92,2,87,-1.9333333333333336
-2.271275982644808,0.03825537173376631,26280,93,2,87,-1.8999999999999997
-2.2287337929129913,0.042862039328203594,26281,94,2,87,-1.8666666666666667
-2.185458926213668,0.04794412100830254,26282,95,2,87,-1.8333333333333335
-2.1414800917272077,0.053535718077935904,26283,96,2,87,-1.7999999999999996
-2.096860991772095,0.059665867090768404,26284,97,2,87,-1.7666666666666666
-2.0516500327924896,0.06636269806232677,26285,98,2,87,-1.7333333333333334
-2.0059035225615993,0.07364945915413623,26286,99,2,87,-1.6999999999999997
-1.9596482690100954,0.0815504677154231,26287,100,2,87,-1.6666666666666665
-1.9129476256176936,0.09008007777063332,26288,101,2,87,-1.6333333333333333
-1.8658499988285564,0.09924830248541466,26289,102,2,87,-1.6
-1.818413461950172,0.1090554673343459,26290,103,2,87,-1.5666666666666664
-1.7706638907718801,0.11950067914934297,26291,104,2,87,-1.5333333333333332
-1.7226640263988964,0.13056471427999417,26292,105,2,87,-1.5
-1.6744665051246734,0.14220391113807362,26293,106,2,87,-1.4666666666666663
-1.6261388132068462,0.15436942970048062,26294,107,2,87,-1.4333333333333333
-1.577715338965862,0.167010934390086,26295,108,2,87,-1.4
-1.5292653871374997,0.18005970337972493,26296,109,2,87,-1.3666666666666663
-1.4808455894951533,0.19343632123502522,26297,110,2,87,-1.3333333333333333
-1.4325244760351885,0.20704523156635343,26298,111,2,87,-1.3000000000000003
-1.384337744612985,0.2207879483524791,26299,112,2,87,-1.2666666666666662
-1.3363525249255315,0.23455119711520986,26300,113,2,87,-1.2333333333333332
-1.2886254487462192,0.24821353833806206,26301,114,2,87,-1.2000000000000002
-1.2412253446845847,0.2616420118989811,26302,115,2,87,-1.1666666666666667
-1.1941903539123226,0.2747050300732878,26303,116,2,87,-1.133333333333333
-1.1475848641969368,0.2872667884750372,26304,117,2,87,-1.1
-1.1014655073118194,0.2991894890882621,26305,118,2,87,-1.0666666666666669
-1.0559008435889818,0.3103330734703144,26306,119,2,87,-1.033333333333333
-1.010932591297821,0.320564215107791,26307,120,2,87,-0.9999999999999999
-0.9666218293856629,0.32976036489727223,26308,121,2,87,-0.9666666666666668
-0.9230251896258979,0.337803570078801,26309,122,2,87,-0.9333333333333331
-0.8802089450236309,0.3446665603928128,26310,123,2,87,-0.9
-0.8381687953045346,0.3509841368669959,26311,124,2,87,-0.8666666666666669
-0.796853237139784,0.35694845291435207,26312,125,2,87,-0.8333333333333328
-0.7562069570848087,0.36260671447742665,26313,126,2,87,-0.7999999999999997
-0.7161843179488673,0.3680058315205423,26314,127,2,87,-0.7666666666666666
-0.6767174486383697,0.37320132513762716,26315,128,2,87,-0.733333333333333
-0.6377524889145381,0.3782343964388376,26316,129,2,87,-0.6999999999999998
-0.5992341253328022,0.3831503533518365,26317,130,2,87,-0.6666666666666667
-0.5611070444485889,0.38799228228732646,26318,131,2,87,-0.6333333333333336
-0.5233286302345133,0.392806416051058,26319,132,2,87,-0.5999999999999995
-0.4858205713189014,0.3976257124803168,26320,133,2,87,-0.5666666666666664
-0.448536426577704,0.40248204409198657,26321,134,2,87,-0.5333333333333333
-0.4114208825663504,0.40740430015157997,26322,135,2,87,-0.49999999999999967
-0.3744281032562351,0.4124233440794037,26323,136,2,87,-0.46666666666666656
-0.33748324751614117,0.4175539948774342,26324,137,2,87,-0.43333333333333346
-0.30053962398278417,0.42280823069373286,26325,138,2,87,-0.3999999999999998
-0.2635419192115898,0.4281940125245202,26326,139,2,87,-0.3666666666666667
-0.2264416308667986,0.43371982593455793,26327,140,2,87,-0.33333333333333315
-0.18916706612811282,0.4393081724924952,26328,141,2,87,-0.2999999999999995
-0.15170805136806065,0.44412917472049845,26329,142,2,87,-0.2666666666666664
-0.1141004632868404,0.4478797391741467,26330,143,2,87,-0.23333333333333328
-0.07639357572344672,0.4505221227067513,26331,144,2,87,-0.20000000000000018
-0.038612293696406466,0.45203915522016846,26332,145,2,87,-0.16666666666666652
-0.0008068971680949763,0.45241828672010403,26333,146,2,87,-0.13333333333333341
0.036981481598937486,0.45165624178617536,26334,147,2,87,-0.09999999999999987
0.07470180150650417,0.44975500042170663,26335,148,2,87,-0.06666666666666621
0.11233048367581781,0.44673350714757787,26336,149,2,87,-0.033333333333333104
0.14981768926395683,0.4426193636062751,26337,150,2,87,2.7755575615628914e-16
0.18712228600836758,0.4374471360437858,26338,151,2,87,0.03333333333333338
0.22419187729044332,0.4312568223326062,26339,152,2,87,0.06666666666666676
0.2610033868935979,0.4240987313978071,26340,153,2,87,0.09999999999999987
0.2975078288331279,0.41603319679661005,26341,154,2,87,0.13333333333333325
0.3336640708464822,0.4071229830046528,26342,155,2,87,0.16666666666666707
0.36941877253340594,0.3974343013330198,26343,156,2,87,0.20000000000000018
0.4047485368619673,0.38703553150428494,26344,157,2,87,0.23333333333333356
0.43960564244445616,0.3760043103904409,26345,158,2,87,0.26666666666666694
0.47394906729858405,0.36442935994180387,26346,159,2,87,0.30000000000000004
0.5077387847375778,0.35270192096508324,26347,160,2,87,0.3333333333333334
0.5409920365793269,0.3410067478467936,26348,161,2,87,0.36666666666666653
0.5737073643523313,0.3293838535429351,26349,162,2,87,0.40000000000000036
0.6058882866105557,0.317867615347994,26350,163,2,87,0.43333333333333374
0.6375270377866505,0.306492570439717,26351,164,2,87,0.46666666666666684
0.6686426504546582,0.2952806651759776,26352,165,2,87,0.5000000000000002
0.6992345041186082,0.28425790075423885,26353,166,2,87,0.5333333333333333
0.7293061173324662,0.2734453465158453,26354,167,2,87,0.5666666666666667
0.7588507161933672,0.26286448010903807,26355,168,2,87,0.6000000000000001
0.7878855388564735,0.25252570552706255,26356,169,2,87,0.6333333333333332
0.8164107675802112,0.24244333307762067,26357,170,2,87,0.666666666666667
0.8444299209185454,0.2326277126110611,26358,171,2,87,0.7000000000000004
0.8719371814119538,0.22308992075106673,26359,172,2,87,0.7333333333333335
0.8989480632390019,0.2138317557608066,26360,173,2,87,0.7666666666666668
0.9254635161913689,0.20485869331594392,26361,174,2,87,0.8
0.9514870588230183,0.19617324978261913,26362,175,2,87,0.8333333333333334
0.9770137948966398,0.1877789414830221,26363,176,2,87,0.8666666666666667
1.0020576777766868,0.17967911251860835,26364,177,2,87,0.9000000000000004
1.0266368687775045,0.1721552623948423,26365,178,2,87,0.9333333333333337
1.0508137788899605,0.16534700695611165,26366,179,2,87,0.9666666666666668
1.0746514766163022,0.15920988922704069,26367,180,2,87,1.0000000000000002
1.098230807336638,0.15369645357304468,26368,181,2,87,1.0333333333333337
1.121619008655719,0.14875748128299587,26369,182,2,87,1.0666666666666667
1.1448858638031587,0.14434839456881346,26370,183,2,87,1.1
1.1680957484425003,0.14042789150711285,26371,184,2,87,1.1333333333333333
1.191330640271593,0.13695369535184126,26372,185,2,87,1.166666666666667
1.2146553374161528,0.13388000284467574,26373,186,2,87,1.2000000000000004
1.2381396231057928,0.13116506183599436,26374,187,2,87,1.2333333333333334
1.2618484816270397,0.12876892193998132,26375,188,2,87,1.2666666666666668
1.285866420072105,0.1266516819394288,26376,189,2,87,1.3000000000000003
1.3102550985493593,0.12476909809880794,26377,190,2,87,1.3333333333333333
1.3350843002884163,0.12308032704324347,26378,191,2,87,1.3666666666666667
1.3604189196604728,0.12154545903000849,26379,192,2,87,1.4000000000000004
1.3863473902287284,0.12012515820542478,26380,193,2,87,1.4333333333333336
1.4129275355458946,0.11877639731127833,26381,194,2,87,1.466666666666667
1.4402291279449013,0.11745768585985589,26382,195,2,87,1.5
1.4682951106615332,0.11588932404126011,26383,196,2,87,1.5333333333333334
1.4971215222975254,0.11387105220690852,26384,197,2,87,1.5666666666666669
1.5266494022963526,0.1114463372746873,26385,198,2,87,1.6
1.5568361433454687,0.10865688619585714,26386,199,2,87,1.6333333333333333
1.5876320612995165,0.10554592671756088,26387,200,2,87,1.666666666666667
1.6190158767209732,0.10215201354150652,26388,201,2,87,1.7000000000000002
1.650929631137158,0.0985220430437647,26389,202,2,87,1.7333333333333336
1.6833307172355245,0.094698182071558,26390,203,2,87,1.7666666666666668
1.7161765277035264,0.09072152776997869,26391,204,2,87,1.8000000000000003
1.7494214189684194,0.08663044199758908,26392,205,2,87,1.8333333333333335
1.7830326427559062,0.08246329220097966,26393,206,2,87,1.8666666666666667
1.8169596688574676,0.07825663819052084,26394,207,2,87,1.9
1.8511598899605577,0.07404356422115577,26395,208,2,87,1.9333333333333336
1.8855849553598383,0.06985404058482475,26396,209,2,87,1.966666666666667
1.9202052434725736,0.06571523807457004,26397,210,2,87,2.0000000000000004
1.9549698045312751,0.06165285487123003,26398,211,2,87,2.033333333333333
1.9898360312233982,0.057688451918054384,26399,212,2,87,2.066666666666667
2.024753295233927,0.053840773563484684,26400,213,2,87,2.1
2.0597003193645342,0.05015050419468723,26401,214,2,87,2.1333333333333333
2.094659319071453,0.046653032573342676,26402,215,2,87,2.166666666666667
2.1296290336680603,0.043343908125631526,26403,216,2,87,2.2
2.1646000551945432,0.04021870092720341,26404,217,2,87,2.2333333333333334
2.1995875205969595,0.03727052162878619,26405,218,2,87,2.266666666666667
2.2345819075593654,0.03449442258856641,26406,219,2,87,2.3000000000000003
2.2695819624282767,0.03188446929880283,26407,220,2,87,2.3333333333333335
2.3045782133279027,0.029435096778042534,26408,221,2,87,2.3666666666666667
2.3395858577279873,0.027138920759170827,26409,222,2,87,2.4
2.37459537670488,0.024990206698162164,26410,223,2,87,2.4333333333333336
2.409605516605098,0.022982566321412337,26411,224,2,87,2.466666666666667
2.444606754186083,0.021110014540779362,26412,225,2,87,2.5000000000000004
2.4796143223428366,0.01936528784205181,26413,226,2,87,2.5333333333333337
2.514618718093216,0.017742505469579603,26414,227,2,87,2.566666666666667
2.5496186877837377,0.016235401516312354,26415,228,2,87,2.6
2.584604669354301,0.014838124986236165,26416,229,2,87,2.6333333333333333
2.6195919060267228,0.013543977772328136,26417,230,2,87,2.666666666666667
2.654570923309589,0.01234740249519737,26418,231,2,87,2.7
2.689540927127977,0.011243161257396612,26419,232,2,87,2.7333333333333334
2.7244956652954087,0.010226505698687749,26420,233,2,87,2.766666666666667
2.7594548643408956,0.009291162255370258,26421,234,2,87,2.8000000000000003
2.7944135002059665,0.008431842265716461,26422,235,2,87,2.8333333333333335
2.829374751180022,0.007643295829257227,26423,236,2,87,2.8666666666666667
2.864333617392369,0.006920715216563506,26424,237,2,87,2.9
2.8993098168929756,0.0062590535958829555,26425,238,2,87,2.9333333333333336
2.9342982484339926,0.005654043482679906,26426,239,2,87,2.966666666666667
2.9693020903048164,0.005101497715207981,26427,240,2,87,3.0
3.0043164042717203,0.004597589616563422,26428,241,2,87,3.0333333333333337
3.0393609557521364,0.004138378191284761,26429,242,2,87,3.066666666666667
3.0744305344937852,0.003720512525729734,26430,243,2,87,3.1
3.109528318786071,0.003340738332730838,26431,244,2,87,3.1333333333333333
3.144649400217169,0.002996088810984956,26432,245,2,87,3.1666666666666665
3.179813655202085,0.002683558676209558,26433,246,2,87,3.2
3.2150157326690576,0.0024005826429602207,26434,247,2,87,3.2333333333333334
3.2502588109074915,0.0021446924754705316,26435,248,2,87,3.2666666666666666
3.2855379795124264,0.0019136443778430576,26436,249,2,87,3.3000000000000007
3.3208774845342117,0.0017059498655928986,26437,250,2,87,3.333333333333334
3.3563098582192894,0.0015208696712449223,26438,251,2,87,3.366666666666667
3.39189360684667,0.0013557004793393304,26439,252,2,87,3.4000000000000004
3.4276800632921898,0.00120806250332175,26440,253,2,87,3.4333333333333336
3.4637472104958245,0.00107580403928238,26441,254,2,87,3.4666666666666672
3.5001432789963007,0.0009571584272907871,26442,255,2,87,3.5000000000000004
3.5369269458988404,0.0008505809280608256,26443,256,2,87,3.5333333333333337
3.574149776834395,0.0007547592796976368,26444,257,2,87,3.566666666666667
3.611892439588604,0.0006684932510855903,26445,258,2,87,3.6
3.6502002470994164,0.0005908116599371274,26446,259,2,87,3.6333333333333333
3.689131876472052,0.000520852054420246,26447,260,2,87,3.6666666666666665
3.728738538727871,0.00045787731283508784,26448,261,2,87,3.6999999999999997
3.7691047612275907,0.00040119834087514253,26449,262,2,87,3.733333333333333
3.810272351943676,0.00035026425271083526,26450,263,2,87,3.7666666666666666
3.8522999879813438,0.0003045702202803088,26451,264,2,87,3.8000000000000007
3.8952379383876607,0.00026367570833845267,26452,265,2,87,3.833333333333334
3.939175764827829,0.00022715366447374207,26453,266,2,87,3.866666666666667
3.984151182944121,0.0001946591070271682,26454,267,2,87,3.9000000000000004
4.029859437197986,0.0001622760732054663,26455,268,2,87,3.9333333333333336
4.075173030456368,0.0001335546966548108,26456,269,2,87,3.966666666666667
4.119981207415734,0.0001099061117080926,26457,270,2,87,4.0
4.164283968076079,9.044213049587734e-05,26458,271,2,87,4.033333333333333
4.208081312437415,7.442757529357386e-05,26459,272,2,87,4.066666666666666
4.251373240499733,6.125458593572657e-05,26460,273,2,87,4.1000000000000005
4.2941597522630275,5.0421077550858866e-05,26461,274,2,87,4.133333333333334
4.336440847727314,4.151271677355301e-05,26462,275,2,87,4.166666666666667
4.378216526892583,3.4187871868614404e-05,26463,276,2,87,4.2
4.41948678975883,2.8165069488549753e-05,26464,277,2,87,4.233333333333333
4.460251636326067,2.3212558726433064e-05,26465,278,2,87,4.266666666666667
4.5005110665942905,1.9139642463211328e-05,26466,279,2,87,4.300000000000001
4.540265080563488,1.578948752809588e-05,26467,280,2,87,4.333333333333334
4.579513678233674,1.3033169685940485e-05,26468,281,2,87,4.366666666666667
4.618256859604843,1.0764747709024111e-05,26469,282,2,87,4.4
4.656494624676997,8.897193516287158e-06,26470,283,2,87,4.433333333333334
4.694226973450135,7.359033254192272e-06,26471,284,2,87,4.466666666666667
4.731453905924255,6.091577876189718e-06,26472,285,2,87,4.5
4.768175422099352,5.046641818791256e-06,26473,286,2,87,4.533333333333333
4.80439152197544,4.184665278253144e-06,26474,287,2,87,4.566666666666666
4.840102205552515,3.473169811934733e-06,26475,288,2,87,4.6000000000000005
4.8753074728305705,2.8854889172411724e-06,26476,289,2,87,4.633333333333334
4.910007323809609,2.3997252231099087e-06,26477,290,2,87,4.666666666666667
4.9442058951120345,2.0016596073733534e-06,26478,291,2,87,4.7
4.9782122856415985,1.6909048947592392e-06,26479,292,2,87,4.733333333333333
5.0122186761711625,1.4267435046869015e-06,26480,293,2,87,4.766666666666667
5.046225066700727,1.2024593223773603e-06,26481,294,2,87,4.800000000000001
5.080231457230291,1.0122613386137867e-06,26482,295,2,87,4.833333333333334
5.1142378477598545,8.51162876100586e-07,26483,296,2,87,4.866666666666667
5.1482442382894185,7.148755826138839e-07,26484,297,2,87,4.9
5.1822506288189825,5.997165313424465e-07,26485,298,2,87,4.933333333333334
5.2162570193485465,5.025269346603326e-07,26486,299,2,87,4.966666666666667
5.2502634098781105,4.206011297084099e-07,26487,300,2,87,5.0
-5.079880160183539,1.0140694418054804e-06,26488,0,2,88,-5.0
-5.0458737696539755,1.2045927670150926e-06,26489,1,2,88,-4.966666666666667
-5.011867379124411,1.4292578075174719e-06,26490,2,2,88,-4.933333333333333
-4.9778609885948475,1.6938644848499632e-06,26491,3,2,88,-4.9
-4.9438545980652835,2.0051391570740084e-06,26492,4,2,88,-4.866666666666667
-4.909848207535719,2.37087218088188e-06,26493,5,2,88,-4.833333333333333
-4.8758418170061555,2.8000741376065008e-06,26494,6,2,88,-4.8
-4.8418354264765915,3.3031529715155027e-06,26495,7,2,88,-4.766666666666667
-4.8078290359470275,3.892114516034792e-06,26496,8,2,88,-4.733333333333333
-4.773826491320039,4.5782832397622015e-06,26497,9,2,88,-4.7
-4.739859091851649,5.374494242304408e-06,26498,10,2,88,-4.666666666666667
-4.705933716625614,6.300643567172662e-06,26499,11,2,88,-4.633333333333334
-4.672050365641928,7.376433692707353e-06,26500,12,2,88,-4.6
-4.638209038900596,8.624303836192206e-06,26501,13,2,88,-4.566666666666666
-4.604409736401614,1.0069770664624239e-05,26502,14,2,88,-4.533333333333333
-4.570652458144984,1.174180560151379e-05,26503,15,2,88,-4.5
-4.536937204130707,1.3673251854706589e-05,26504,16,2,88,-4.466666666666667
-4.503263974358777,1.5901284451141527e-05,26505,17,2,88,-4.433333333333334
-4.469632768829202,1.8467916719542586e-05,26506,18,2,88,-4.3999999999999995
-4.436043587541976,2.142055680884025e-05,26507,19,2,88,-4.366666666666666
-4.402496430497102,2.4812617965898704e-05,26508,20,2,88,-4.333333333333333
-4.368991297694581,2.870418641795457e-05,26509,21,2,88,-4.300000000000001
-4.335528189134413,3.316275080978018e-05,26510,22,2,88,-4.266666666666667
-4.30210710481659,3.826399722951735e-05,26511,23,2,88,-4.233333333333333
-4.268728044741122,4.409267391662378e-05,26512,24,2,88,-4.2
-4.235391008908005,5.0743529776507804e-05,26513,25,2,88,-4.166666666666666
-4.202095997317244,5.832233082493915e-05,26514,26,2,88,-4.133333333333333
-4.168843009968828,6.694695864694718e-05,26515,27,2,88,-4.1000000000000005
-4.135632046862764,7.674859487497371e-05,26516,28,2,88,-4.066666666666666
-4.1024631079990534,8.787299556503181e-05,26517,29,2,88,-4.033333333333333
-4.069336193377696,0.00010048185917259286,26518,30,2,88,-4.0
-4.036251302998688,0.0001147542915972287,26519,31,2,88,-3.9666666666666663
-4.0032084368620335,0.00013088837147181225,26520,32,2,88,-3.933333333333333
-3.970832718773282,0.00014254418766931448,26521,33,2,88,-3.9
-3.9399708255224626,0.00015356498715641685,26522,34,2,88,-3.866666666666667
-3.9105303088546166,0.00016453286488766626,26523,35,2,88,-3.833333333333333
-3.882408089420533,0.00017545443911669734,26524,36,2,88,-3.8
-3.8555075689899962,0.00018636337820951098,26525,37,2,88,-3.7666666666666666
-3.8297419494620724,0.00019732044797349642,26526,38,2,88,-3.7333333333333334
-3.805007337047226,0.00020842682477645704,26527,39,2,88,-3.7
-3.7812021347855254,0.00021980731702982723,26528,40,2,88,-3.666666666666667
-3.758229744446759,0.0002316204624986808,26529,41,2,88,-3.633333333333333
-3.7360006309493463,0.00024405651811611136,26530,42,2,88,-3.6
-3.7144111881355015,0.000257354112870145,26531,43,2,88,-3.566666666666667
-3.6933622683941896,0.0002717699855878064,26532,44,2,88,-3.533333333333333
-3.672757273495199,0.0002876072706948712,26533,45,2,88,-3.5
-3.652504898335918,0.0003052112289994638,26534,46,2,88,-3.466666666666667
-3.632499890471081,0.0003250011340985557,26535,47,2,88,-3.433333333333333
-3.612646518598166,0.00034741605286511444,26536,48,2,88,-3.4
-3.592848184486957,0.0003729780022967219,26537,49,2,88,-3.3666666666666667
-3.573012779997512,0.000402284806639965,26538,50,2,88,-3.3333333333333335
-3.553042558368439,0.0004351951290379282,26539,51,2,88,-3.3
-3.532932698025965,0.00047034083052463883,26540,52,2,88,-3.2666666666666666
-3.5127056138173725,0.0005077390831008178,26541,53,2,88,-3.2333333333333334
-3.4923886268680957,0.0005474322444443727,26542,54,2,88,-3.1999999999999997
-3.471994138434581,0.0005894701847172157,26543,55,2,88,-3.1666666666666665
-3.451550717324834,0.000633870202955329,26544,56,2,88,-3.1333333333333333
-3.4310809330213163,0.0006806339483640222,26545,57,2,88,-3.0999999999999996
-3.410607355006487,0.0007297407321372766,26546,58,2,88,-3.0666666666666664
-3.3901579219474702,0.0007811188750191273,26547,59,2,88,-3.033333333333333
-3.3697455945084784,0.0008347279538437578,26548,60,2,88,-2.9999999999999996
-3.3493977645480637,0.0008904500080907736,26549,61,2,88,-2.966666666666667
-3.3291370015486854,0.0009481443779729925,26550,62,2,88,-2.9333333333333336
-3.308992300736051,0.001007598493027622,26551,63,2,88,-2.9000000000000004
-3.2889757214058406,0.0010686364204453382,26552,64,2,88,-2.8666666666666663
-3.2691145002265563,0.001130984104236677,26553,65,2,88,-2.8333333333333335
-3.249431206680657,0.0011943350669924256,26554,66,2,88,-2.8
-3.229955666629266,0.0012582920527299504,26555,67,2,88,-2.7666666666666666
-3.210699489845866,0.001322502742872115,26556,68,2,88,-2.7333333333333334
-3.191682303452765,0.0013886891478832976,26557,69,2,88,-2.7
-3.172853450782991,0.0014631943575872212,26558,70,2,88,-2.666666666666666
-3.1541283313770663,0.0015481201406892815,26559,71,2,88,-2.6333333333333333
-3.135406063160183,0.0016453239788142432,26560,72,2,88,-2.6
-3.116601006878116,0.001756876208117275,26561,73,2,88,-2.5666666666666664
-3.097623335007961,0.0018851698466895443,26562,74,2,88,-2.533333333333333
-3.0783840996327565,0.0020330298236066273,26563,75,2,88,-2.5
-3.058784930538839,0.002203627814908679,26564,76,2,88,-2.466666666666667
-3.0387413439475743,0.0024005646641318146,26565,77,2,88,-2.433333333333333
-3.018163512336059,0.0026281172990689477,26566,78,2,88,-2.4
-2.9969597196346296,0.0028914132053670587,26567,79,2,88,-2.3666666666666667
-2.9750323091226982,0.003196429321386009,26568,80,2,88,-2.333333333333333
-2.952298851681256,0.0035500470773810544,26569,81,2,88,-2.3
-2.9286695197874,0.003960584824165245,26570,82,2,88,-2.2666666666666666
-2.9040507284028014,0.0044381030627798175,26571,83,2,88,-2.233333333333333
-2.8783437359318755,0.004994637916817842,26572,84,2,88,-2.2
-2.851469067099275,0.0056441905077375875,26573,85,2,88,-2.1666666666666665
-2.8233368943820962,0.006403860019802004,26574,86,2,88,-2.133333333333333
-2.793855780090569,0.0072908391028814,26575,87,2,88,-2.0999999999999996
-2.762968896886666,0.008313742414732175,26576,88,2,88,-2.066666666666667
-2.730675267953325,0.00949299398925017,26577,89,2,88,-2.033333333333333
-2.69696037092871,0.010854332382233493,26578,90,2,88,-1.9999999999999998
-2.661807293043143,0.012427775278710258,26579,91,2,88,-1.9666666666666668
-2.625186415128125,0.014249132810988436,26580,92,2,88,-1.9333333333333336
-2.587100327069933,0.01635853983313309,26581,93,2,88,-1.8999999999999997
-2.547534506506736,0.01880340153478867,26582,94,2,88,-1.8666666666666667
-2.50647416399655,0.02163862617921142,26583,95,2,88,-1.8333333333333335
-2.4638846540143025,0.02492957122599118,26584,96,2,88,-1.7999999999999996
-2.419771469475151,0.02874881373261832,26585,97,2,88,-1.7666666666666666
-2.37412008801726,0.033181355170042955,26586,98,2,88,-1.7333333333333334
-2.3269179888968883,0.03832444442493361,26587,99,2,88,-1.6999999999999997
-2.278125209491301,0.04429294913737202,26588,100,2,88,-1.6666666666666665
-2.2277502911150755,0.05121218570282233,26589,101,2,88,-1.6333333333333333
-2.175778711406379,0.059226695444755284,26590,102,2,88,-1.6
-2.1222003636902556,0.06849838920577102,26591,103,2,88,-1.5666666666666664
-2.0669696775052158,0.0792155745732436,26592,104,2,88,-1.5333333333333332
-2.010104501221991,0.09152462538472125,26593,105,2,88,-1.5
-1.9517073085003256,0.10530525404159388,26594,106,2,88,-1.4666666666666663
-1.89199547930081,0.12054699813594877,26595,107,2,88,-1.4333333333333333
-1.8311519754587278,0.13724916736892853,26596,108,2,88,-1.4
-1.7694159859246343,0.15535629552306068,26597,109,2,88,-1.3666666666666663
-1.7070004978126463,0.17476079566167024,26598,110,2,88,-1.3333333333333333
-1.6441324364716294,0.19528737447385036,26599,111,2,88,-1.3000000000000003
-1.5809969679911078,0.21670676591335322,26600,112,2,88,-1.2666666666666662
-1.5178264615878996,0.23871960032126568,26601,113,2,88,-1.2333333333333332
-1.4548339043761163,0.2609627487460117,26602,114,2,88,-1.2000000000000002
-1.3922487051581405,0.28300632015396854,26603,115,2,88,-1.1666666666666667
-1.3302624983297118,0.30437802942048997,26604,116,2,88,-1.133333333333333
-1.2690987013479174,0.3245774221594348,26605,117,2,88,-1.1
-1.2089703013268707,0.343077241010668,26606,118,2,88,-1.0666666666666669
-1.1501070584964779,0.3593392761170503,26607,119,2,88,-1.033333333333333
-1.0927113396106718,0.3728343915882024,26608,120,2,88,-0.9999999999999999
-1.0369954783408208,0.383096004644505,26609,121,2,88,-0.9666666666666668
-0.9831724618010373,0.3896900903881114,26610,122,2,88,-0.9333333333333331
-0.9314658901895111,0.3924805610779576,26611,123,2,88,-0.9
-0.8819401364205003,0.3932929923488202,26612,124,2,88,-0.8666666666666669
-0.8344664801157968,0.3927776247023383,26613,125,2,88,-0.8333333333333328
-0.7889203029937348,0.3911645718709842,26614,126,2,88,-0.7999999999999997
-0.7451880211941716,0.38868478406287765,26615,127,2,88,-0.7666666666666666
-0.7031439242650276,0.3855715512023721,26616,128,2,88,-0.733333333333333
-0.662650234037928,0.3820339507740005,26617,129,2,88,-0.6999999999999998
-0.6235823322312043,0.37827629335464563,26618,130,2,88,-0.6666666666666667
-0.585815600563188,0.3744895919823011,26619,131,2,88,-0.6333333333333336
-0.5492482099450037,0.3708658278856718,26620,132,2,88,-0.5999999999999995
-0.5137210320288865,0.367552305911431,26621,133,2,88,-0.5666666666666664
-0.4791179517708799,0.3646960403713656,26622,134,2,88,-0.5333333333333333
-0.4453143508893171,0.3624285366167007,26623,135,2,88,-0.49999999999999967
-0.4122004258375591,0.3608836545323688,26624,136,2,88,-0.46666666666666656
-0.3796263064658035,0.3601495455811027,26625,137,2,88,-0.43333333333333346
-0.34747459398989566,0.36031487627488473,26626,138,2,88,-0.3999999999999998
-0.31562067012816514,0.36145611579730985,26627,139,2,88,-0.3666666666666667
-0.2839480043198246,0.3636536868185284,26628,140,2,88,-0.33333333333333315
-0.25231448524905215,0.36685994291809926,26629,141,2,88,-0.2999999999999995
-0.2206485773375576,0.37008905828259986,26630,142,2,88,-0.2666666666666664
-0.18894124052749287,0.3730028786081303,26631,143,2,88,-0.23333333333333328
-0.15719706793734367,0.3755918592366366,26632,144,2,88,-0.20000000000000018
-0.1253990576093343,0.37784830440837114,26633,145,2,88,-0.16666666666666652
-0.0935524201473602,0.3797635635544478,26634,146,2,88,-0.13333333333333341
-0.061654776614283896,0.38133047568863127,26635,147,2,88,-0.09999999999999987
-0.029710703739789544,0.3825427418291868,26636,148,2,88,-0.06666666666666621
0.0022968953807021484,0.3833951829641228,26637,149,2,88,-0.033333333333333104
0.034362698807693035,0.3838827120097941,26638,150,2,88,2.7755575615628914e-16
0.06648908547831667,0.38400156780836286,26639,151,2,88,0.03333333333333338
0.09867147123824815,0.38374927249107016,26640,152,2,88,0.06666666666666676
0.13092709556576004,0.38312365657335434,26641,153,2,88,0.09999999999999987
0.1632505013723003,0.3821237164274668,26642,154,2,88,0.13333333333333325
0.1956440675950055,0.38074953547274265,26643,155,2,88,0.16666666666666707
0.22810317884147147,0.37900285153641694,26644,156,2,88,0.20000000000000018
0.2606452647905376,0.3768848327428308,26645,157,2,88,0.23333333333333356
0.2932647093911641,0.37439886948443657,26646,158,2,88,0.26666666666666694
0.32596381977336125,0.3715394855408516,26647,159,2,88,0.30000000000000004
0.3587289100640376,0.36809265509228584,26648,160,2,88,0.3333333333333334
0.3915504413855013,0.3639778851004343,26649,161,2,88,0.36666666666666653
