data_seed,data_type,ntrain,mcmc_strategy,apply_jitter,igprior
86,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
86,gaussian,500,iwls-nuts,FALSE,"1,0.005"
86,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
86,mixture,250,iwls-nuts,FALSE,"1,0.005"
86,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
86,mixture,500,iwls-nuts,FALSE,"1,0.005"
86,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
86,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
86,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
86,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
86,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
86,ptm,250,iwls-nuts,FALSE,"1,0.005"
86,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
86,ptm,500,iwls-nuts,FALSE,"1,0.005"
86,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
87,gaussian,250,iwls-nuts,FALSE,"1,0.005"
87,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
87,gaussian,500,iwls-nuts,FALSE,"1,0.005"
87,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
87,mixture,250,iwls-nuts,FALSE,"1,0.005"
87,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
87,mixture,500,iwls-nuts,FALSE,"1,0.005"
87,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
87,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
87,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
87,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
87,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
87,ptm,250,iwls-nuts,FALSE,"1,0.005"
87,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
87,ptm,500,iwls-nuts,FALSE,"1,0.005"
87,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
88,gaussian,250,iwls-nuts,FALSE,"1,0.005"
88,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
88,gaussian,500,iwls-nuts,FALSE,"1,0.005"
88,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
88,mixture,250,iwls-nuts,FALSE,"1,0.005"
88,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
88,mixture,500,iwls-nuts,FALSE,"1,0.005"
88,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
88,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
88,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
88,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
88,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
88,ptm,250,iwls-nuts,FALSE,"1,0.005"
88,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
88,ptm,500,iwls-nuts,FALSE,"1,0.005"
88,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
89,gaussian,250,iwls-nuts,FALSE,"1,0.005"
89,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
89,gaussian,500,iwls-nuts,FALSE,"1,0.005"
89,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
89,mixture,250,iwls-nuts,FALSE,"1,0.005"
89,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
89,mixture,500,iwls-nuts,FALSE,"1,0.005"
89,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
89,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
89,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
89,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
89,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
89,ptm,250,iwls-nuts,FALSE,"1,0.005"
89,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
89,ptm,500,iwls-nuts,FALSE,"1,0.005"
89,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
90,gaussian,250,iwls-nuts,FALSE,"1,0.005"
90,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
90,gaussian,500,iwls-nuts,FALSE,"1,0.005"
90,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
90,mixture,250,iwls-nuts,FALSE,"1,0.005"
90,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
90,mixture,500,iwls-nuts,FALSE,"1,0.005"
90,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
90,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
90,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
90,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
90,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
90,ptm,250,iwls-nuts,FALSE,"1,0.005"
90,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
90,ptm,500,iwls-nuts,FALSE,"1,0.005"
90,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
91,gaussian,250,iwls-nuts,FALSE,"1,0.005"
91,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
91,gaussian,500,iwls-nuts,FALSE,"1,0.005"
91,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
91,mixture,250,iwls-nuts,FALSE,"1,0.005"
91,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
91,mixture,500,iwls-nuts,FALSE,"1,0.005"
91,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
91,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
91,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
91,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
91,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
91,ptm,250,iwls-nuts,FALSE,"1,0.005"
91,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
91,ptm,500,iwls-nuts,FALSE,"1,0.005"
91,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
92,gaussian,250,iwls-nuts,FALSE,"1,0.005"
92,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
92,gaussian,500,iwls-nuts,FALSE,"1,0.005"
92,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
92,mixture,250,iwls-nuts,FALSE,"1,0.005"
92,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
92,mixture,500,iwls-nuts,FALSE,"1,0.005"
92,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
92,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
92,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
92,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
92,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
92,ptm,250,iwls-nuts,FALSE,"1,0.005"
92,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
92,ptm,500,iwls-nuts,FALSE,"1,0.005"
92,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
93,gaussian,250,iwls-nuts,FALSE,"1,0.005"
93,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
93,gaussian,500,iwls-nuts,FALSE,"1,0.005"
93,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
93,mixture,250,iwls-nuts,FALSE,"1,0.005"
93,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
93,mixture,500,iwls-nuts,FALSE,"1,0.005"
93,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
93,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
93,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
93,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
93,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
93,ptm,250,iwls-nuts,FALSE,"1,0.005"
93,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
93,ptm,500,iwls-nuts,FALSE,"1,0.005"
93,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
94,gaussian,250,iwls-nuts,FALSE,"1,0.005"
94,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
94,gaussian,500,iwls-nuts,FALSE,"1,0.005"
94,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
94,mixture,250,iwls-nuts,FALSE,"1,0.005"
94,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
94,mixture,500,iwls-nuts,FALSE,"1,0.005"
94,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
94,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
94,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
94,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
94,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
94,ptm,250,iwls-nuts,FALSE,"1,0.005"
94,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
94,ptm,500,iwls-nuts,FALSE,"1,0.005"
94,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
95,gaussian,250,iwls-nuts,FALSE,"1,0.005"
95,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
95,gaussian,500,iwls-nuts,FALSE,"1,0.005"
95,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
95,mixture,250,iwls-nuts,FALSE,"1,0.005"
95,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
95,mixture,500,iwls-nuts,FALSE,"1,0.005"
95,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
95,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
95,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
95,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
95,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
95,ptm,250,iwls-nuts,FALSE,"1,0.005"
95,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
95,ptm,500,iwls-nuts,FALSE,"1,0.005"
95,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
96,gaussian,250,iwls-nuts,FALSE,"1,0.005"
96,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
96,gaussian,500,iwls-nuts,FALSE,"1,0.005"
96,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
96,mixture,250,iwls-nuts,FALSE,"1,0.005"
96,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
96,mixture,500,iwls-nuts,FALSE,"1,0.005"
96,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
96,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
96,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
96,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
96,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
96,ptm,250,iwls-nuts,FALSE,"1,0.005"
96,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
96,ptm,500,iwls-nuts,FALSE,"1,0.005"
96,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
97,gaussian,250,iwls-nuts,FALSE,"1,0.005"
97,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
97,gaussian,500,iwls-nuts,FALSE,"1,0.005"
97,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
97,mixture,250,iwls-nuts,FALSE,"1,0.005"
97,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
97,mixture,500,iwls-nuts,FALSE,"1,0.005"
97,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
97,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
97,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
97,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
97,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
97,ptm,250,iwls-nuts,FALSE,"1,0.005"
97,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
97,ptm,500,iwls-nuts,FALSE,"1,0.005"
97,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
98,gaussian,250,iwls-nuts,FALSE,"1,0.005"
98,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
98,gaussian,500,iwls-nuts,FALSE,"1,0.005"
98,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
98,mixture,250,iwls-nuts,FALSE,"1,0.005"
98,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
98,mixture,500,iwls-nuts,FALSE,"1,0.005"
98,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
98,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
98,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
98,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
98,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
98,ptm,250,iwls-nuts,FALSE,"1,0.005"
98,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
98,ptm,500,iwls-nuts,FALSE,"1,0.005"
98,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
99,gaussian,250,iwls-nuts,FALSE,"1,0.005"
99,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
99,gaussian,500,iwls-nuts,FALSE,"1,0.005"
99,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
99,mixture,250,iwls-nuts,FALSE,"1,0.005"
99,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
99,mixture,500,iwls-nuts,FALSE,"1,0.005"
99,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
99,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
99,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
99,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
99,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
99,ptm,250,iwls-nuts,FALSE,"1,0.005"
99,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
99,ptm,500,iwls-nuts,FALSE,"1,0.005"
99,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
100,gaussian,250,iwls-nuts,FALSE,"1,0.005"
100,gaussian,250,iwls-nuts,FALSE,"0.01,0.01"
100,gaussian,500,iwls-nuts,FALSE,"1,0.005"
100,gaussian,500,iwls-nuts,FALSE,"0.01,0.01"
100,mixture,250,iwls-nuts,FALSE,"1,0.005"
100,mixture,250,iwls-nuts,FALSE,"0.01,0.01"
100,mixture,500,iwls-nuts,FALSE,"1,0.005"
100,mixture,500,iwls-nuts,FALSE,"0.01,0.01"
100,skewnorm,250,iwls-nuts,FALSE,"1,0.005"
100,skewnorm,250,iwls-nuts,FALSE,"0.01,0.01"
100,skewnorm,500,iwls-nuts,FALSE,"1,0.005"
100,skewnorm,500,iwls-nuts,FALSE,"0.01,0.01"
100,ptm,250,iwls-nuts,FALSE,"1,0.005"
100,ptm,250,iwls-nuts,FALSE,"0.01,0.01"
100,ptm,500,iwls-nuts,FALSE,"1,0.005"
100,ptm,500,iwls-nuts,FALSE,"0.01,0.01"
