variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,r,pdf_gaussian,model,job,run,fold,a,b,nparam,trafo_target_slope
pdf,pdf[64],"(64,)",40000,0.02649324976028943,6.2629033276995345e-6,0.00250257933494615,0.9999570319759656,44275.17554140628,35237.88521977131,1.1898314297794154e-5,1.0825527877765414e-5,0.02251358296292027,0.02641731554737899,0.03074908650651843,0.02232786244878969,0.03052114638242362,-1.91566265060241,0.0636841090475667,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[65],"(65,)",40000,0.03165217048700006,8.507656637380978e-6,0.00291678875432914,0.9999772467163612,43954.57398005264,35681.514749066824,1.3918847344075974e-5,1.2667270623067786e-5,0.02701645623559968,0.0315687151719766,0.03659636399865398,0.0269215613746096,0.03647722081118004,-1.8674698795180724,0.06976237930005932,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[66],"(66,)",40000,0.0377172298024695,1.1665214175175536e-5,0.00341543762571877,1.0000052082381572,42878.311376205376,34449.25131025669,1.6494862410663426e-5,1.4957805718408409e-5,0.03225558006305873,0.03762194770996013,0.04353778477683153,0.03211387202675013,0.0433493904061564,-1.8192771084337351,0.07624349975784238,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[67],"(67,)",40000,0.04480473323496475,1.5406526737247825e-5,0.00392511486930609,1.0000299190037658,41882.8925290755,34193.11255239578,1.916363210745926e-5,1.727555816855819e-5,0.03854298366475216,0.04467026110432577,0.05150610837888003,0.03832146703144603,0.05123154918737598,-1.771084337349398,0.0831334290889919,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[68],"(68,)",40000,0.05302256010790534,1.891489896116697e-5,0.0043491262296198,1.000088263723693,41206.8867600798,34791.9715481903,2.138955124634382e-5,1.9044592996259467e-5,0.0461176681942695,0.05287090458498607,0.06045129896911563,0.04593777579698351,0.0602405342617394,-1.7228915662650608,0.09043569872598468,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[69],"(69,)",40000,0.06247297846655988,2.093576359428077e-5,0.00457556156053885,1.0000789061039048,41348.84681118678,35044.266871468855,2.2445224857779463e-5,1.9690997930738746e-5,0.05519041023592326,0.06230906650064195,0.07026021385197097,0.05484843150956391,0.06986464856008165,-1.6746987951807233,0.09815115949198892,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[70],"(70,)",40000,0.07325194689986356,2.0883597519294104e-5,0.00456985749441862,1.0001452086127585,42639.59301376474,35224.28364314691,2.207480503445589e-5,1.9026608014469224e-5,0.0659698068460314,0.07312268334026821,0.08097791712867809,0.0657410947523516,0.08071199568176407,-1.6265060240963862,0.10627773809968212,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[71],"(71,)",40000,0.08539310193334415,2.1829782341330205e-5,0.00467223526177034,1.000144300177101,43673.45231177348,34967.95899127481,2.231846984732248e-5,1.9331693114774615e-5,0.07788328429361359,0.08529954999329079,0.093243520198889,0.07767162394508827,0.09299645275277056,-1.5783132530120485,0.11481020791985648,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[72],"(72,)",40000,0.09890771118126306,2.5833222634018176e-5,0.00508263933739333,1.0000822212178535,43747.85060922356,35512.55924432998,2.42806085791378e-5,2.116900961743532e-5,0.090684609957667,0.09884707512726956,0.1073755604386771,0.09062095778354012,0.1072750341950973,-1.5301204819277112,0.12373997855603962,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[73],"(73,)",40000,0.11378313425740144,3.377966393738554e-5,0.005812027523798,1.000012442901096,43123.28519098619,35240.8267074533,2.7979395327983112e-5,2.4356404633935525e-5,0.10435780130046106,0.1137355500743717,0.12347861523484932,0.10442786994276726,0.1235342481483466,-1.4819277108433735,0.1330549088246395,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[74],"(74,)",40000,0.12993636738625905,4.525306316881048e-5,0.00672703970322834,0.9999767179756216,42716.34808542994,35481.71138061988,3.255066911056268e-5,2.8539237583201172e-5,0.11899281212143915,0.12986541051068207,0.14112877951019304,0.11834716663936998,0.14043764393835098,-1.4337349397590369,0.1427391477199605,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[75],"(75,)",40000,0.14722886802517102,5.7758107459348885e-5,0.0075998754897267104,1.000009126428408,42824.30596588041,34274.83516383784,3.672634841411003e-5,3.272829589461436e-5,0.13490904039041152,0.14714821958684166,0.15991149557154788,0.13453458897140136,0.1594655208641338,-1.3855421686746994,0.15277300783352274,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[76],"(76,)",40000,0.16545376052077887,6.694524695401464e-5,0.00818200751368603,1.0000863303249876,43623.875592281765,33830.91054451196,3.9198911554312474e-5,3.5648692984868506e-5,0.15222056669995873,0.1653160695089105,0.1791781076586124,0.15196297528505937,0.17883538900984777,-1.337349397590362,0.16313287549269465,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[77],"(77,)",40000,0.1843254072516612,6.798067905416043e-5,0.00824503966358928,1.000084646361571,45408.31449916139,34630.481555332764,3.871735714521131e-5,3.605818308407897e-5,0.17108295720201463,0.1841602441281769,0.19817570660309525,0.17077646404330893,0.1977992708984521,-1.2891566265060246,0.17379116158197083,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[78],"(78,)",40000,0.2035267056536671,6.031806258155524e-5,0.00776647040691942,1.0000418780207334,48818.112613767,35136.04481841068,3.517235106139144e-5,3.370518602889755e-5,0.1910104169504696,0.20338647110948632,0.21647159553075293,0.1909541834076247,0.21637329344304151,-1.240963855421687,0.18471629661057348,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[79],"(79,)",40000,0.2230541796651346,5.683450563236679e-5,0.00753886633601941,1.0000171412804837,50797.484363552125,36873.09206111648,3.3484167227609215e-5,3.229890681976961e-5,0.21086921169336956,0.22291711585452176,0.2355929472265657,0.2109983358810296,0.23570193025206743,-1.19277108433735,0.1958727730940763,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[80],"(80,)",40000,0.242842427626694,6.424834052080399e-5,0.00801550625480412,1.0000540132891311,48300.32445504242,37605.899015282725,3.649946888870192e-5,3.350413388441056e-5,0.2297808557302895,0.2427779380329678,0.25615644990220704,0.22931655644576615,0.25565866193804787,-1.1445783132530123,0.20722123772947765,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[81],"(81,)",40000,0.2626769433459104,8.148004167938404e-5,0.00902662958580798,1.0000690144747293,44527.47895197059,36368.76403586367,4.2803080995260815e-5,3.7999302229308854e-5,0.24793524986240303,0.2626538425602446,0.2775346137303245,0.24768949561505613,0.27721690870381066,-1.0963855421686757,0.21871863516909465,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[82],"(82,)",40000,0.28230095369991276,1.033838722174e-4,0.01016778600371818,1.000070948343761,41991.98077610709,35951.14190078148,4.964036364856937e-5,4.381824549433686e-5,0.2656507106401599,0.2822320855214121,0.2990771991465441,0.265581867841457,0.29898880820985463,-1.0481927710843375,0.23031840444783225,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[83],"(83,)",40000,0.3014584638493252,1.2150321060802e-4,0.0110228494776999,1.00006741465941,40827.63143306887,34888.869100058524,5.455845869871328e-5,4.773824226588168e-5,0.2833794201907726,0.3013111301421879,0.319620459189504,0.2833065311958626,0.3195196762003346,-1.0000000000000009,0.2419707283021564,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[84],"(84,)",40000,0.3198888140884518,1.2736138763799e-4,0.01128545026297095,1.000062388641629,40841.03077543132,34711.79365510013,5.5857302572546286e-5,4.84286582810961e-5,0.30145544038877453,0.3197059565252573,0.33855512974185265,0.30128172317289253,0.33834541846412874,-0.9518072289156632,0.2536228347511404,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[85],"(85,)",40000,0.3373251619903978,1.1647310904661e-4,0.01079227080120856,1.0000550487882325,42410.11338952127,35320.53297345303,5.2607923327923355e-5,4.556068322907483e-5,0.3197597082031533,0.33711849852791775,0.35518753227779387,0.31943610684969104,0.3548275950534966,-0.9036144578313262,0.26521934940587066,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[86],"(86,)",40000,0.35353720673897004,9.536073442791115e-5,0.00976528209668881,1.000037212530941,45039.874100869456,36578.87014609105,4.6023254707443216e-5,4.081562053614235e-5,0.3375810551009272,0.35348195530130166,0.3697093541191394,0.33683893268149584,0.3689296065563783,-0.8554216867469887,0.276702696050716,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[87],"(87,)",40000,0.3686890765365347,8.850744820576874e-5,0.00940783972045489,1.0000380050373288,47015.31911543597,36312.48302164192,4.342370405541118e-5,3.947642398244312e-5,0.35326197704018025,0.3686719997575614,0.3841513881406709,0.35352359517469634,0.3843840946799373,-0.8072289156626508,0.28801354211718044,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[88],"(88,)",40000,0.3830272944500834,1.0274187350789e-4,0.01013616660813624,1.000150697812533,45591.41904079557,35708.18751076888,4.7488951465368675e-5,4.279470348028026e-5,0.3663948953284957,0.3829694390360664,0.3997232524674584,0.3664351133983057,0.3997539567290308,-0.7590361445783138,0.29909128476800173,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[89],"(89,)",40000,0.3965225728555243,1.2841776921618e-4,0.01133215642391954,1.0001556695623732,43356.331504171925,35002.9971912967,5.4439599965925545e-5,4.8891060345789926e-5,0.3779497661411935,0.39646794244641287,0.4151437503699786,0.37744019319681327,0.41460515815442833,-0.7108433734939763,0.3098745724459684,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[90],"(90,)",40000,0.4091407467155453,1.5327475697173e-4,0.01238041828743009,1.0001661123593364,41810.8658205497,34029.79895016822,6.055301268169043e-5,5.4676935111202125e-5,0.3889213175736326,0.4091083425532196,0.4295457369069499,0.3889015391570876,0.4294973075367635,-0.6626506024096394,0.32030185593875693,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[91],"(91,)",40000,0.42086924682674515,1.6573776750717e-4,0.0128739181101628,1.0001078161311343,41001.32129129113,33862.34260547829,6.357234357936044e-5,5.7585293052317335e-5,0.3998553124210517,0.4207796255718963,0.442187992645013,0.3998962885861063,0.442203154714728,-0.6144578313253019,0.3303119622875557,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[92],"(92,)",40000,0.43168402817344786,1.5957570676202e-4,0.0126323278441476,1.0000569961287096,40727.86115529409,34451.084760193444,6.259699299889915e-5,5.6513606357169694e-5,0.41115585641474545,0.43155947453555654,0.45276099818766985,0.4117461858054126,0.45327291168505046,-0.5662650602409645,0.339844684241823,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[93],"(93,)",40000,0.4415774841210181,1.3673101849335e-4,0.011693203944743,1.000041742956788,40699.55286693669,34876.926087520835,5.7963806586915904e-5,5.136940225392764e-5,0.4224474717224685,0.44146547068145847,0.46113139686229665,0.4220314979268845,0.4606231682176518,-0.518072289156627,0.3488413774521795,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[94],"(94,)",40000,0.45054750892224177,1.1148651598735e-4,0.0105587175351626,1.0000472037095047,40213.13204797272,33862.68518356263,5.268560830572487e-5,4.4927584536741336e-5,0.43326972914658274,0.4504285434401892,0.4680226399131244,0.4332318097030968,0.4679656064212324,-0.46987951807229,0.3572455572129456,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[95],"(95,)",40000,0.4581809798627902,1.0960119300024e-4,0.01046905884023233,1.000009118162611,38326.2990449329,31948.470968317957,5.352241392776042e-5,4.506789495299003e-5,0.44104435711260287,0.45812330947061847,0.4756092015516934,0.4406772839493857,0.4751671903889887,-0.4216867469879525,0.3650034863274757,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[96],"(96,)",40000,0.4638112943931421,1.3105629727163e-4,0.01144798223581933,1.0000661486327265,36341.21430690347,32776.9950906774,6.01146779510452e-5,5.022006323318664e-5,0.445115734267838,0.4636986721379084,0.4828663288041281,0.44538773189151354,0.4830733894916882,-0.3734939759036151,0.37206474558251224,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[97],"(97,)",40000,0.46737526437351073,1.5837207717384e-4,0.01258459682206183,1.0000710253160694,35564.06719577126,31925.07352306271,6.677487307951817e-5,5.55320083060543e-5,0.4469426777585062,0.46725810507063137,0.4883137131010334,0.446638788528059,0.4879969328143973,-0.3253012048192776,0.3783827783882981,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[98],"(98,)",40000,0.46883938282724685,1.7672637573061e-4,0.01329384728852465,1.00003085455551,35618.24760928973,31142.903814014804,7.046660509555805e-5,5.890658501979725e-5,0.4471962985121514,0.4687231688662381,0.4910566453999066,0.4468060761836838,0.49061207506138294,-0.2771084337349401,0.3839154013716386,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[99],"(99,)",40000,0.4682033002721634,1.7707005229131e-4,0.0133067671615352,1.0000325975025908,36238.336720962056,32381.628926147117,6.991453353663292e-5,5.8787677418336206e-5,0.4465699825171321,0.4681101404245907,0.4904829713472102,0.44691953683736113,0.49075863544869713,-0.22891566265060315,0.38862527309828615,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[100],"(100,)",40000,0.46550954051778926,1.5887150352774e-4,0.01260442396651832,1.0000366420873752,37398.89606714549,33510.23062956952,6.517517463120468e-5,5.540088798977469e-5,0.44497932969996495,0.4653776558218248,0.48653326130437735,0.44445204135703664,0.48599846032698535,-0.18072289156626564,0.3924803136440124,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[101],"(101,)",40000,0.46082089728967984,1.2984162829505e-4,0.01139480707581541,1.0000424568639483,39065.44312587022,34600.26389553459,5.765030614389372e-5,4.9953548516820615e-5,0.4422727762521486,0.4606899170224341,0.47982516245078033,0.44195636972749786,0.47946222210429823,-0.13253012048192825,0.39545406842189246,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[102],"(102,)",40000,0.4542336359725555,1.0648149584166e-4,0.0103189871519283,1.0000433205911374,40913.11950965058,34366.71495738356,5.103053437451481e-5,4.548477721897817e-5,0.43739993080560025,0.45411330556357565,0.4713858142418438,0.437399892270488,0.4713823270428057,-0.08433734939759074,0.39752601049451974,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[103],"(103,)",40000,0.4459989269988118,1.0895502885831e-4,0.01043815255963962,1.000027954783763,40375.21100614477,34762.722742386155,5.1948748752179424e-5,4.5637374269368464e-5,0.42898872642863733,0.4458509770035569,0.4633909440028504,0.42852815221676993,0.4628733551001688,-0.03614457831325379,0.398681776538649,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[104],"(104,)",40000,0.4365749698825477,1.3028735148039e-4,0.01141434849128047,1.0000130388950914,38599.01681351178,33872.0033071402,5.808785519338075e-5,5.0333268480111496e-05,0.41783789973573887,0.436501473478456,0.4554956134557162,0.4180580510658663,0.45566371814603335,0.01204819277108371,0.39891333266778184,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[105],"(105,)",40000,0.4261085008702742,1.5108685103699e-4,0.01229173913801423,1.000003530315048,37437.49187959169,33338.05305920858,6.351685657806899e-5,5.524418410836447e-5,0.4060394801466983,0.4260282161111352,0.4463533873835124,0.405964519144985,0.4462555645212016,0.06024096385542066,0.3982190674346176,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[106],"(106,)",40000,0.4147385248871892,1.5922234623356e-4,0.01261833373443452,1.0000009543692634,36928.97544324798,32228.62480691239,6.565093411402984e-5,5.7469564693823035e-5,0.39415016909222944,0.4146566117978835,0.4355602396066071,0.39425550386625086,0.43565631385784886,0.1084337349397586,0.39660381050726246,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[107],"(107,)",40000,0.4025949081317584,1.5054275385003e-4,0.01226958653948995,1.0000001178023068,37183.53972840499,32064.20350879098,6.360150920161962e-5,5.6100277290146866e-5,0.3825209674118007,0.40250723660106025,0.42275491412580424,0.38240851277111976,0.4226007171710945,0.1566265060240961,0.3940787767163999,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[108],"(108,)",40000,0.3898112978097141,1.2860290851712e-4,0.01134032224044488,1.000000287032199,38188.27117805075,31561.5777020438,5.8012477776632743e-5,5.158594319905055e-5,0.3712075191941963,0.3897346481636469,0.4084577597982942,0.37062253158578184,0.4077727957167451,0.20481927710843303,0.3906614363802368,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[109],"(109,)",40000,0.37652115768689254,1.0226779541598e-4,0.01011275409648564,0.9999985244421706,39829.65183967701,33311.271790226536,5.068946217802965e-5,4.547680366794698e-5,0.3598943048550065,0.3764829167628617,0.3931517029622402,0.3601666428193653,0.39338827908019947,0.25301204819277057,0.3863753140047759,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[110],"(110,)",40000,0.36284021284033385,8.462682862375235e-5,0.00919928413648324,0.999987993424682,39658.701818635745,35249.90170529636,4.621290575049167e-5,4.051774175926703e-5,0.34772937338574067,0.3627890389170145,0.3780425625225342,0.3474996309671198,0.3777761818052703,0.3012048192771075,0.38124971860410817,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[111],"(111,)",40000,0.3488969808646009,8.857904491139926e-5,0.00941164411308668,1.0000107558287077,37253.864646676906,35302.346605254905,4.877985742263661e-5,4.024189445382207e-5,0.3334582348315003,0.3488309100206999,0.36445931651297664,0.333148986498924,0.36412340020587175,0.34939759036144546,0.3753194099653715,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[112],"(112,)",40000,0.33483068937543453,1.0549768836572e-4,0.01027120676287478,0.9999854304988496,34493.08142251953,34460.28383499533,5.5303585867792765e-5,4.357312314822098e-5,0.31809633124148445,0.33480440331413047,0.3518128872515373,0.3173823200700839,0.3510668168797453,0.3975903614457824,0.3686242061738869,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[113],"(113,)",40000,0.32073636196132677,1.1933437363802e-4,0.01092402735432415,0.9999635241959176,33681.75869220616,33807.564274342076,5.9533866970698785e-5,4.660211733433154e-5,0.30304805878244734,0.32068881169298386,0.33879167915791875,0.3029880790505461,0.3386871382078289,0.4457831325301199,0.36120853859608215,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[114],"(114,)",40000,0.30670202192858176,1.2204866322543e-4,0.0110475636782703,0.9999430614949923,33951.161319756124,33657.14983150949,5.997066726135078e-5,4.754946353445569e-5,0.2888824548881943,0.30663453334594826,0.3249932691262592,0.2884864572967079,0.324568214995885,0.49397590361445687,0.3531209612742322,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[115],"(115,)",40000,0.2927981825173572,1.124143553617e-4,0.01060256362214845,0.9999362446533772,35181.233108821696,32966.797434351975,5.653092557153414e-5,4.590976178122061e-5,0.27562974514074695,0.29271435816968716,0.3103802051502646,0.27553244751891226,0.3102716567598627,0.5421686746987944,0.3444136223039129,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[116],"(116,)",40000,0.27909296687099333,9.439210456866684e-5,0.00971555992049181,0.9999485647810944,37625.81334405764,33060.08790820334,5.008853187127029e-5,4.222096505604468e-5,0.2632379498084737,0.279065303939648,0.2951919803809835,0.2631553410901072,0.2950710514893173,0.5903614457831318,0.3351417052320116,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[117],"(117,)",40000,0.2656513131262339,7.465817998636083e-5,0.00864049651272198,0.9999794017207572,41535.72555001422,35804.38481463344,4.239141015967449e-5,3.746272032091938e-5,0.251495985887037,0.265635717615308,0.27988357138379416,0.25163577737996284,0.2800075422008247,0.6385542168674693,0.3253628488233304,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[118],"(118,)",40000,0.252514863023445,6.153864560337917e-5,0.00784465713740117,0.9999840857891,44629.74602781456,35523.19113792578,3.712549210618166e-5,3.330595360340593e-5,0.239612011073418,0.2524907285056486,0.26551114323395464,0.2394009476529089,0.2652240504937643,0.6867469879518068,0.3151365536942251,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[119],"(119,)",40000,0.23978102047861136,6.259307798822215e-5,0.00791157872919319,1.000002688729088,40942.013216133586,35477.67856394096,3.910702531524002e-5,3.3440875702480404e-5,0.22680057526788663,0.23975831211910983,0.2528574653095874,0.2263789459046179,0.2523960947187632,0.7349397590361437,0.3045235843029766,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[120],"(120,)",40000,0.2278777689172462,7.231296149460215e-5,0.00850370281081142,1.000021197221638,35605.71699640045,33505.94352555924,4.5048899869674374e-5,3.6487124094393986e-5,0.21402643137734104,0.2278010416757399,0.2420556398930143,0.2137203603699648,0.24167310133413816,0.7831325301204812,0.29358537462298345,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[121],"(121,)",40000,0.21683758480975007,7.982454594916202e-5,0.00893445834671369,1.0000264920364828,32504.963083687708,31944.23933332,4.9531529376208624e-5,3.877097822041361e-5,0.20231263010080547,0.2167562469336552,0.2317649527974431,0.20195417486364609,0.2313726666060577,0.8313253012048186,0.2823834455140866,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[122],"(122,)",40000,0.20660899059006055,8.031894075740932e-5,0.00896208350538028,1.0000253860187078,30773.4773764791,32277.69113425395,5.105440589241198e-5,3.902564383710884e-5,0.19196132557300769,0.2065378851766277,0.22160533589678305,0.19171970313395711,0.22132582763921765,0.8795180722891561,0.2709788413602135,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[123],"(123,)",40000,0.1971286590784381,7.358860678130711e-5,0.00857838019566089,1.0000221199087598,29760.47268928367,31976.60099028352,4.9683737595566925e-5,3.7146824649485254e-5,0.18312196603426104,0.1970019964586634,0.21149598581154533,0.1829021751000974,0.2112070675680322,0.9277108433734932,0.2594315929716523,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[124],"(124,)",40000,0.18832965238656132,6.246792832814525e-5,0.00790366549951003,1.0000188779606949,29257.593087079847,30204.147991350204,4.617955091178458e-5,3.3818845898975994e-5,0.17542946688340733,0.1882330952860916,0.20145401329783255,0.17561068922164424,0.20161601301558843,0.9759036144578306,0.24780021307356573,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[125],"(125,)",40000,0.180158383746662,5.109476716686872e-5,0.0071480603779535,1.0000171912578175,29042.655547796996,31542.25976885195,4.192350610784614e-5,3.0158496593929177e-5,0.16851053886811457,0.18007734499493677,0.1919757593463831,0.16859958453076343,0.19205078803915063,1.024096385542168,0.2361412299366011,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[126],"(126,)",40000,0.17254054305937935,4.415134100714852e-5,0.006644647545743,1.0000467747808963,28881.60126939833,32369.81278893659,3.9086310897874846e-5,2.7780849629570825e-5,0.16170128261558736,0.1724503308111474,0.1835395837400508,0.1615008580039802,0.1832877532820664,1.0722891566265056,0.22450876386978116,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[127],"(127,)",40000,0.16535148804537192,4.553886720374723e-5,0.0067482491954393,1.0001189272611457,29208.12571728798,32450.217905671187,3.946634763687304e-5,2.835876983392924e-5,0.15439442549272592,0.1652667394964796,0.17652223726072985,0.15426028154353294,0.17635522792047498,1.1204819277108429,0.2129541504102031,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[128],"(128,)",40000,0.1575279609912287,5.1476210558176885e-5,0.00717469236679712,1.0001037716699113,29760.41697228005,32023.99641477576,4.15534320972502e-5,3.069244684791188e-5,0.145916109250478,0.15741684520554416,0.1694882276858388,0.14602756874751932,0.16957947405586662,1.16867469879518,0.20152561312864856,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[129],"(129,)",40000,0.148878251081147,5.494549128683911e-5,0.00741252259941506,1.0000656871491411,30129.765090409,31309.79947708108,4.26643002804416e-5,3.2219320566841075e-5,0.1369185744956096,0.1487659350254949,0.16119887598720076,0.1366946266762631,0.16092628263895303,1.2168674698795172,0.19026798804501585,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[130],"(130,)",40000,0.13960986430919564,5.346999195267659e-5,0.00731231782355475,1.0000632552699564,30553.241307147047,30048.368807484283,4.182556338106459e-5,3.207331903302409e-5,0.12783346253667585,0.13952971047893764,0.15179439847821713,0.1277021578808239,0.1516046881720289,1.2650602409638545,0.1792225007317807,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[131],"(131,)",40000,0.1299157255107341,4.751629399406701e-5,0.00689320636526043,1.0000679441459714,31056.97794502421,30264.23168867811,3.91141145878932e-5,3.030491040719152e-5,0.11871415127905878,0.129846171930479,0.1413850252527218,0.118193934083915,0.1407922527982603,1.313253012048192,0.16842659629560305,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[132],"(132,)",40000,0.1199838129619836,3.9102637183990696e-5,0.00625321015031405,1.000075253822814,31692.38165768068,31000.90773015868,3.5158016452657465e-5,2.741095763844788e-5,0.1098358069783817,0.11991553520822212,0.130333394497792,0.1093813739392786,0.12986385645237422,1.3614457831325293,0.15791382158326664,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[133],"(133,)",40000,0.10995890177742249,3.0596866468101705e-5,0.00553144343441218,0.9999714902773056,32093.371075459716,31157.170810849413,3.090067799822937e-5,2.4095128763691308e-5,0.1010208621384322,0.10990325095188463,0.11909748721710378,0.1007921749608139,0.11883119354571804,1.4096385542168666,0.14771375817304697,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
